alpha,beta1,beta2,window,corr_min_completion,corr_knn_completion,corr_min_rmsd,corr_knn_rmsd,auc_min_success,auc_knn_success
0.2,0.7,0.9,240,0.9093647364790094,0.8735032410407632,0.5437874304499685,0.5328613919365796,0.9681945138317443,0.9574365974867003
0.2,0.7,0.9,480,0.9093647364790094,0.8735032410407632,0.5437874304499685,0.5328613919365796,0.9681945138317443,0.9574365974867003
0.2,0.9,0.1,6,0.7216732787831307,0.6569791433603595,0.42784774844981127,0.3857680328058992,0.8971486090023701,0.9219227309659865
0.2,0.9,0.1,12,0.8034903994422986,0.6133248407105352,0.47754804462523814,0.3565803377173571,0.9252103850050384,0.8777142515576961
0.2,0.9,0.1,24,0.8536711298095014,0.6833061564316238,0.5094216560275718,0.41389346565740354,0.9461442696517339,0.8813309345970533
0.2,0.9,0.1,48,0.8884498655570684,0.7888491325596694,0.5316033938317393,0.48428021616640315,0.9601652656308568,0.9210929161187256
0.2,0.9,0.1,72,0.8984673486253382,0.8309757994378172,0.5376351520405207,0.5087785520931595,0.9634886385340871,0.9393347242134344
0.2,0.9,0.1,96,0.9055965427327435,0.8564031970275061,0.5417718013901389,0.5234100897096823,0.9671424938793018,0.9496931255131723
0.2,0.9,0.1,120,0.9092986160833835,0.8732050142365998,0.5436980800442943,0.5325724259976853,0.9681109175800628,0.9574041263399133
0.2,0.9,0.1,240,0.9092986160833835,0.8732050142365998,0.5436980800442943,0.5325724259976853,0.9681109175800628,0.9574041263399133
0.2,0.9,0.1,480,0.9092986160833835,0.8732050142365998,0.5436980800442943,0.5325724259976853,0.9681109175800628,0.9574041263399133
0.2,0.9,0.3,6,0.7217527118438472,0.6570829908615877,0.42790551011666056,0.3858419663520245,0.8971955301861727,0.922002862
0.2,0.9,0.3,12,0.8035618949531707,0.6134376325483429,0.4775962460237647,0.3566588539499225,0.9252545939816847,0.8777928904974086
0.2,0.9,0.3,24,0.8537332112879905,0.6834291491861493,0.5094642846457694,0.4139794727212039,0.9461812460759638,0.8813801912925736
0.2,0.9,0.3,48,0.8885013650172424,0.7889595958072386,0.5316403396748257,0.48436026137375476,0.9601950547061224,0.9211178081532926
0.2,0.9,0.3,72,0.8985141225421437,0.8310741008896984,0.537669735,0.5088531589039516,0.9635147058584219,0.9393500180482319
0.2,0.9,0.3,96,0.9056394356938935,0.856491233,0.5418044904203694,0.5234799122127544,0.9671661051493785,0.9497043209016005
0.2,0.9,0.3,120,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.9,0.3,240,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.9,0.3,480,0.9093389191769408,0.8732846658180256,0.5437295913658964,0.5326384139511611,0.968131892,0.9574129711488061
0.2,0.9,0.5,6,0.7218311118676183,0.6571884912584085,0.4279632028281482,0.3859179090206426,0.8972368009383997,0.922076604
0.2,0.9,0.5,12,0.8036291115840615,0.6135536382083123,0.47764257845869806,0.35674052011762647,0.9252916608128197,0.8778636037650982
0.2,0.9,0.5,24,0.8537880581457334,0.6835533793475765,0.5095033284503822,0.41406716036863295,0.9462113666432153,0.881419669
0.2,0.9,0.5,48,0.8885427234465911,0.7890660378456392,0.5316720146414918,0.4844387386680962,0.9602191330785426,0.9211364169079478
0.2,0.9,0.5,72,0.8985495380782809,0.8311653365595699,0.5376983703686147,0.5089245237220343,0.9635354391753492,0.9393617257424562
0.2,0.9,0.5,96,0.9056699669058477,0.8565699976062845,0.5418306837077582,0.5235452872140716,0.9671847289718511,0.9497127588794197
0.2,0.9,0.5,120,0.9093662189802162,0.8733534510112481,0.5437542707136567,0.532699114,0.9681495062607688,0.9574194201747108
0.2,0.9,0.5,240,0.9093662189802162,0.8733534510112481,0.5437542707136567,0.532699114,0.9681495062607688,0.9574194201747108
0.2,0.9,0.5,480,0.9093662189802162,0.8733534510112481,0.5437542707136567,0.532699114,0.9681495062607688,0.9574194201747108
0.2,0.9,0.7,6,0.7219084733339263,0.6572956346449602,0.4280208218843696,0.3859958532868577,0.8972734609384612,0.9221412293880544
0.2,0.9,0.7,12,0.8036920474775853,0.6136728443345284,0.47768703929019796,0.3568253261941593,0.9253243429090521,0.8779251256640915
0.2,0.9,0.7,24,0.8538356749340628,0.6836788299003488,0.5095387881734015,0.4141565154478758,0.9462377202560832,0.8814534208857914
0.2,0.9,0.7,48,0.8885739545137272,0.7891684503656923,0.5316984243147256,0.4845156388711414,0.9602400924127332,0.9211527202865201
0.2,0.9,0.7,72,0.8985736138138595,0.8312495083185166,0.5377210662680141,0.508992642,0.963554093,0.9393717157054817
0.2,0.9,0.7,96,0.9056881593842879,0.8566395018547299,0.5418503916385247,0.5236062148093446,0.9672017405378477,0.9497206694836254
0.2,0.9,0.7,120,0.9093805416720778,0.873411389,0.5437721300421399,0.5327545285934743,0.9681654781473552,0.9574256883868052
0.2,0.9,0.7,240,0.9093805416720778,0.873411389,0.5437721300421399,0.5327545285934743,0.9681654781473552,0.9574256883868052
0.2,0.9,0.7,480,0.9093805416720778,0.873411389,0.5437721300421399,0.5327545285934743,0.9681654781473552,0.9574256883868052
0.2,0.9,0.9,6,0.7219847909845066,0.6574044106956732,0.42807836260834997,0.38607579111187995,0.897305284,0.9222026910157777
0.2,0.9,0.9,12,0.8037507021582826,0.6137952366644512,0.47772962648512124,0.35691326126128364,0.9253536648819742,0.877978104
0.2,0.9,0.9,24,0.8538760689694354,0.6838054834066786,0.5095706659201827,0.41424752421469313,0.9462611205767142,0.8814822606885524
0.2,0.9,0.9,48,0.8885950763764541,0.7892668270078963,0.5317195766146929,0.48459095358159465,0.9602585354213955,0.9211663566613888
0.2,0.9,0.9,72,0.8985863736877058,0.8313266218474676,0.5377378336252665,0.509057511,0.9635702609016716,0.9393799728694905
0.2,0.9,0.9,96,0.9056940422790728,0.8566997627276121,0.5418636278272594,0.5236626976859068,0.9672165371346666,0.9497274198658808
0.2,0.9,0.9,120,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.9,0.9,240,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.2,0.9,0.9,480,0.9093819201006151,0.8734585072677773,0.5437831848154775,0.5328046663973853,0.9681791898613117,0.9574307059700442
0.3,0.1,0.1,6,0.7218829496312266,0.6572475993349528,0.4279854753524853,0.3859333326298097,0.8972318436264308,0.9220801745914047
0.3,0.1,0.1,12,0.8036635403311854,0.6136283322334688,0.4776578242439733,0.35676872536013404,0.9252818365957871,0.8778617805591764
0.3,0.1,0.1,24,0.8538010913363243,0.6836305881327853,0.5095068890611832,0.4140955061518251,0.9461986795408512,0.8814083229079105
0.3,0.1,0.1,48,0.8885329806322104,0.7891186870421627,0.5316617680625164,0.4844489346049516,0.9602060090094702,0.9211256735540456
0.3,0.1,0.1,72,0.8985300590925611,0.8312010677529602,0.5376824744100712,0.5089241287200105,0.9635234451925918,0.9393534083071773
0.3,0.1,0.1,96,0.9056424683286921,0.8565926825709029,0.5418102227742575,0.5235369018925431,0.9671730363454445,0.9497065057351429
0.3,0.1,0.1,120,0.909333523,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.1,0.1,240,0.909333523,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.1,0.1,480,0.909333523,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.1,0.3,6,0.7223360654697581,0.657952839,0.4283153547800263,0.3864168180324967,0.8973485890766884,0.9223052877853702
0.3,0.1,0.3,12,0.8038913800289808,0.6144749038482702,0.4778425517932221,0.35734874475181727,0.9253831526008893,0.8780621071932978
0.3,0.1,0.3,24,0.8538029783393003,0.6844503785288079,0.5095613471836558,0.4146517521938134,0.9462773636840165,0.8815024063605961
0.3,0.1,0.3,48,0.8883031836306455,0.789607846,0.5315828859293317,0.4848038901408769,0.9602662802796083,0.9211674566120688
0.3,0.1,0.3,72,0.8982015741826159,0.8314694801273343,0.5375495737469763,0.5091614007226182,0.9635750675354651,0.9393791742751613
0.3,0.1,0.3,96,0.9052327993736263,0.8566925684077986,0.541633733,0.5236845058444756,0.9672190233245597,0.9497248734047176
0.3,0.1,0.3,120,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.1,0.3,240,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.1,0.3,480,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.1,0.5,6,0.7227262366930728,0.6587421434099382,0.4286394420225471,0.38700467885155004,0.8974180215798873,0.9224348258127145
0.3,0.1,0.5,12,0.8038650068967224,0.6154880884672861,0.47791569465116696,0.35809372902620196,0.9254449005171457,0.8781695859357715
0.3,0.1,0.5,24,0.8533801237055044,0.6853296674584464,0.5094049821586384,0.41529324351113006,0.9463250985299658,0.8815540437712868
0.3,0.1,0.5,48,0.8874836581428828,0.789881002,0.5311972267044112,0.4850734802457361,0.9603031512291151,0.9211908267970648
0.3,0.1,0.5,72,0.8972152888682218,0.8313656290886283,0.5370719769273564,0.5092271849456974,0.9636064085959368,0.9393938955328924
0.3,0.1,0.5,96,0.9041096079337809,0.8563083472020321,0.5410820549582404,0.5235993648342838,0.9672475467031525,0.9497357071655249
0.3,0.1,0.5,120,0.9076602689795347,0.8727464888859832,0.5429306402017375,0.5325743186448123,0.9682069899846628,0.9574362358590793
0.3,0.1,0.5,240,0.9076602689795347,0.8727464888859832,0.5429306402017375,0.5325743186448123,0.9682069899846628,0.9574362358590793
0.3,0.1,0.5,480,0.9076602689795347,0.8727464888859832,0.5429306402017375,0.5325743186448123,0.9682069899846628,0.9574362358590793
0.3,0.1,0.7,6,0.7230530300705258,0.6596102823519836,0.42895630279375174,0.3876922261670903,0.8974676399030286,0.9225205918301209
0.3,0.1,0.7,12,0.8035924850682319,0.6166589811928049,0.4778802516753875,0.3589961830275494,0.9254887629339887,0.8782376623353925
0.3,0.1,0.7,24,0.8525516435949763,0.6862608218252498,0.5090468767774674,0.4160130922676277,0.9463594230183094,0.8815905681609905
0.3,0.1,0.7,48,0.8861074888305771,0.7899450466744276,0.5305216436598732,0.48525905517962187,0.9603292034856323,0.9212085314826679
0.3,0.1,0.7,72,0.895611355,0.8309086193831652,0.536270356,0.5091291958001681,0.9636296582383928,0.9394053621420363
0.3,0.1,0.7,96,0.9023193273200526,0.8554695400224898,0.54017922,0.5232946459138366,0.9672685663086134,0.9497445670422351
0.3,0.1,0.7,120,0.9057511288635305,0.8716279815257302,0.5419661807444556,0.5321237382006356,0.968226051,0.9574423232573633
0.3,0.1,0.7,240,0.9057511288635305,0.8716279815257302,0.5419661807444556,0.5321237382006356,0.968226051,0.9574423232573633
0.3,0.1,0.7,480,0.9057511288635305,0.8716279815257302,0.5419661807444556,0.5321237382006356,0.968226051,0.9574423232573633
0.3,0.1,0.9,6,0.7233169155556916,0.66055109,0.42926464439345696,0.38847354027841297,0.8975071929240566,0.9225846903259128
0.3,0.1,0.9,12,0.8030860928037572,0.6179765696628161,0.47774110158480154,0.3600464691506984,0.9255243983224577,0.8782901284760477
0.3,0.1,0.9,24,0.8513445489037723,0.6872355228279224,0.5085000593879178,0.41680319846843017,0.9463880970750775,0.8816182176061662
0.3,0.1,0.9,48,0.8842198282570866,0.7898115449041792,0.5295792954081022,0.4853639141430214,0.9603503285658157,0.9212222884000769
0.3,0.1,0.9,72,0.8934439295532743,0.8301259062563896,0.5351727537568682,0.5088790865410322,0.9636481765861427,0.9394140562727537
0.3,0.1,0.9,96,0.8999240516429629,0.854216851,0.5389575280188732,0.5227889862779338,0.9672848094159154,0.9497515133061185
0.3,0.1,0.9,120,0.903211437,0.8700339888092992,0.5406694314233329,0.5314393865105044,0.9682410131166559,0.9574474011118724
0.3,0.1,0.9,240,0.903211437,0.8700339888092992,0.5406694314233329,0.5314393865105044,0.9682410131166559,0.9574474011118724
0.3,0.1,0.9,480,0.903211437,0.8700339888092992,0.5406694314233329,0.5314393865105044,0.9682410131166559,0.9574474011118724
0.3,0.3,0.1,6,0.7217181318842787,0.6570319492300082,0.42787449302059083,0.38579597919125747,0.8971661479419804,0.921958547
0.3,0.3,0.1,12,0.8035303794309179,0.6133843620398503,0.4775712304275565,0.35661299538442004,0.9252245939569737,0.877747401
0.3,0.3,0.1,24,0.8537040727603131,0.6833717297265507,0.5094409650267744,0.41393001193012524,0.9461541692078541,0.8813473585181658
0.3,0.3,0.1,48,0.8884748651273222,0.7889072003240593,0.5316180475297126,0.48431172063965905,0.9601718653349369,0.9210992747377251
0.3,0.3,0.1,72,0.8984888575936574,0.8310269895037194,0.5376478736731868,0.5088062578656497,0.9634938972024067,0.939337843
0.3,0.3,0.1,96,0.9056151810076025,0.8564486581691408,0.5417829683531233,0.5234346501975117,0.9671469539532922,0.9496950391259992
0.3,0.3,0.1,120,0.9093153595369335,0.8732458369343882,0.5437082804135127,0.532594559,0.9681145489240885,0.9574057385963896
0.3,0.3,0.1,240,0.9093153595369335,0.8732458369343882,0.5437082804135127,0.532594559,0.9681145489240885,0.9574057385963896
0.3,0.3,0.1,480,0.9093153595369335,0.8732458369343882,0.5437082804135127,0.532594559,0.9681145489240885,0.9574057385963896
0.3,0.3,0.3,6,0.7218829496312266,0.6572475993349528,0.4279854753524853,0.3859333326298097,0.8972318436264308,0.9220801745914047
0.3,0.3,0.3,12,0.8036635403311854,0.6136283322334688,0.4776578242439733,0.35676872536013404,0.9252818365957871,0.8778617805591764
0.3,0.3,0.3,24,0.8538010913363243,0.6836305881327853,0.5095068890611832,0.41409550615182517,0.9461986795408512,0.8814083229079105
0.3,0.3,0.3,48,0.8885329806322104,0.7891186870421627,0.5316617680625163,0.4844489346049516,0.9602060090094702,0.9211256735540456
0.3,0.3,0.3,72,0.8985300590925611,0.8312010677529602,0.5376824744100712,0.5089241287200105,0.9635234451925918,0.9393534083071773
0.3,0.3,0.3,96,0.9056424683286921,0.8565926825709029,0.5418102227742575,0.5235369018925431,0.9671730363454445,0.9497065057351429
0.3,0.3,0.3,120,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.3,0.3,240,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.3,0.3,480,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.3,0.5,6,0.7220409171905556,0.6574730596426609,0.42809598524030784,0.3860826631997367,0.8972789606918612,0.9221720581427301
0.3,0.3,0.5,12,0.8037680408872641,0.6138915572993944,0.4777318994942268,0.35694337020738653,0.925323695,0.8779459343201067
0.3,0.3,0.5,24,0.8538497276802012,0.683896807,0.5095488447801678,0.41427108393740875,0.9462310753485503,0.8814487649301732
0.3,0.3,0.5,48,0.8885233734699054,0.7893059519832202,0.5316703004308166,0.4845767342681625,0.9602305544842338,0.9211430618154806
0.3,0.3,0.5,72,0.8984954542575807,0.8313326823205107,0.5376773941264144,0.5090225639491645,0.9635443593233297,0.9393644530174301
0.3,0.3,0.5,96,0.9055872925594681,0.8566810441090608,0.5417941604106009,0.5236125116845656,0.9671916451000995,0.9497142807289908
0.3,0.3,0.5,120,0.9092649728578761,0.8734213152959222,0.5437081500176077,0.5327436766805791,0.9681552923027019,0.9574197215310616
0.3,0.3,0.5,240,0.9092649728578761,0.8734213152959222,0.5437081500176077,0.5327436766805791,0.9681552923027019,0.9574197215310616
0.3,0.3,0.5,480,0.9092649728578761,0.8734213152959222,0.5437081500176077,0.5327436766805791,0.9681552923027019,0.9574197215310616
0.3,0.3,0.7,6,0.7221919726239378,0.6577081909465522,0.4282059641832323,0.38624386598570615,0.8973183178312614,0.9222453630750356
0.3,0.3,0.7,12,0.8038439456092151,0.6141738281935624,0.4777934638493838,0.357136773,0.9253568441914739,0.8780104245791545
0.3,0.3,0.7,24,0.8538502326891926,0.6841701527702165,0.5095669411299131,0.4144565659862039,0.9462564796889135,0.8814786293445266
0.3,0.3,0.7,48,0.8884465429928186,0.7894689851800955,0.531643891,0.4846950625968174,0.9602502481217514,0.9211566981903492
0.3,0.3,0.7,72,0.8983856722233317,0.83142204,0.5376329482248002,0.509101616,0.9635612654146035,0.9393725293676285
0.3,0.3,0.7,96,0.905450399,0.8567141432418184,0.5417351584219621,0.5236616320169017,0.9672064718325535,0.9497198106180259
0.3,0.3,0.7,120,0.9091105354652862,0.8734118198029601,0.5436401884727382,0.5327709729280334,0.9681692149661039,0.9574241514694166
0.3,0.3,0.7,240,0.9091105354652862,0.8734118198029601,0.5436401884727382,0.5327709729280334,0.9681692149661039,0.9574241514694166
0.3,0.3,0.7,480,0.9091105354652862,0.8734118198029601,0.5436401884727382,0.5327709729280334,0.9681692149661039,0.9574241514694166
0.3,0.3,0.9,6,0.7223360654697581,0.657952839,0.4283153547800263,0.38641681803249667,0.8973485890766884,0.9223052877853702
0.3,0.3,0.9,12,0.8038913800289808,0.6144749038482702,0.4778425517932221,0.35734874475181727,0.9253831526008893,0.8780621071932978
0.3,0.3,0.9,24,0.8538029783393003,0.6844503785288079,0.5095613471836558,0.4146517521938134,0.9462773636840165,0.8815024063605961
0.3,0.3,0.9,48,0.8883031836306455,0.789607846,0.5315828859293317,0.4848038901408769,0.9602662802796083,0.9211674566120688
0.3,0.3,0.9,72,0.8982015741826159,0.8314694801273343,0.5375495737469762,0.5091614007226182,0.9635750675354651,0.9393791742751613
0.3,0.3,0.9,96,0.9052327993736263,0.8566925684077986,0.541633733,0.5236845058444756,0.9672190233245597,0.9497248734047176
0.3,0.3,0.9,120,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.3,0.9,240,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.3,0.9,480,0.9088713262314647,0.873338477,0.5435276729617261,0.5327671826052356,0.9681808171856054,0.9574277526778074
0.3,0.5,0.1,6,0.721684353,0.6569900076345867,0.42785224507737657,0.38576995370104683,0.8971490610368962,0.9219282909906568
0.3,0.5,0.1,12,0.8035003066747903,0.6133378946808561,0.47755241066475085,0.3565841307210025,0.9252100836486878,0.877718651
0.3,0.5,0.1,24,0.85367885,0.6833208607163825,0.5094248987349672,0.4138981373768065,0.9461430642263313,0.8813304825625272
0.3,0.5,0.1,48,0.8884550853980058,0.7888620021855036,0.5316050665001499,0.4842831550956238,0.9601635328318403,0.9210919367105859
0.3,0.5,0.1,72,0.8984714819030326,0.8309870696963477,0.5376361728144015,0.5087803512109503,0.9634866646499902,0.9393332174316811
0.3,0.5,0.1,96,0.9055997814881458,0.856413152,0.5417722963247426,0.5234109959290433,0.9671403843848472,0.949692161
0.3,0.5,0.1,120,0.9093012689990803,0.8732139132310898,0.5436982478504303,0.5325726686971486,0.9681087628821554,0.9574032524064963
0.3,0.5,0.1,240,0.9093012689990803,0.8732139132310898,0.5436982478504303,0.5325726686971486,0.9681087628821554,0.9574032524064963
0.3,0.5,0.1,480,0.9093012689990803,0.8732139132310898,0.5436982478504303,0.5325726686971486,0.9681087628821554,0.9574032524064963
0.3,0.5,0.3,6,0.7217848765667747,0.6571170237563272,0.42791893886139887,0.38584947735756076,0.8971944754389454,0.9220110283767387
0.3,0.5,0.3,12,0.8035870845979888,0.6134796275099204,0.47760737,0.35667300887995357,0.9252499078904315,0.8777990984382329
0.3,0.5,0.3,24,0.8537486970039081,0.6834743755679319,0.509470215,0.4139949890072916,0.9461749326604167,0.8813755202691378
0.3,0.5,0.3,48,0.8885062617353339,0.7889946980694246,0.5316397697597843,0.4843677311415205,0.9601881536456918,0.9211119618400893
0.3,0.5,0.3,72,0.8985144653576176,0.8311017239655829,0.5376664907099706,0.5088557392438099,0.9635074431703703,0.9393451059397158
0.3,0.5,0.3,96,0.9056360279570772,0.8565129651132867,0.5417990863468112,0.5234787538205277,0.9671589479360496,0.9497004334046766
0.3,0.5,0.3,120,0.9093330715307238,0.8733018214922127,0.5437228487419816,0.5326345247783395,0.9681251717354504,0.9574097617036712
0.3,0.5,0.3,240,0.9093330715307238,0.8733018214922127,0.5437228487419816,0.5326345247783395,0.9681251717354504,0.9574097617036712
0.3,0.5,0.3,480,0.9093330715307238,0.8733018214922127,0.5437228487419816,0.5326345247783395,0.9681251717354504,0.9574097617036712
0.3,0.5,0.5,6,0.7218829496312266,0.6572475993349528,0.4279854753524853,0.3859333326298097,0.8972318436264308,0.9220801745914047
0.3,0.5,0.5,12,0.8036635403311854,0.6136283322334688,0.4776578242439733,0.35676872536013404,0.9252818365957871,0.8778617805591764
0.3,0.5,0.5,24,0.8538010913363243,0.6836305881327853,0.5095068890611832,0.41409550615182517,0.9461986795408512,0.8814083229079105
0.3,0.5,0.5,48,0.8885329806322104,0.7891186870421627,0.5316617680625163,0.4844489346049516,0.9602060090094702,0.9211256735540456
0.3,0.5,0.5,72,0.8985300590925611,0.8312010677529602,0.5376824744100712,0.5089241287200105,0.9635234451925918,0.9393534083071773
0.3,0.5,0.5,96,0.9056424683286921,0.8565926825709029,0.5418102227742575,0.5235369018925431,0.9671730363454445,0.9497065057351429
0.3,0.5,0.5,120,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.5,0.5,240,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.5,0.5,480,0.9093335234037981,0.873366174,0.5437309871048307,0.5326849494452953,0.9681378287021793,0.9574143423202017
0.3,0.5,0.7,6,0.7219785564096178,0.6573817068739417,0.4280518417455275,0.38602150002245833,0.8972614820235212,0.9221375528405761
0.3,0.5,0.7,12,0.8037296771539403,0.6137839693409222,0.4777037717351173,0.3568712518150656,0.9253079641913919,0.8779154822608695
0.3,0.5,0.7,24,0.8538360656940556,0.6837894506972293,0.5095349330782957,0.41419965379516765,0.946218494,0.8814343600966101
0.3,0.5,0.7,48,0.8885353155259089,0.7892339548250784,0.5316710966276028,0.4845267483886018,0.9602211973695449,0.9211369442815615
0.3,0.5,0.7,72,0.8985183579635595,0.8312851219756081,0.5376841705415768,0.50898552,0.9635364637869417,0.9393606257917763
0.3,0.5,0.7,96,0.905619217,0.8566523576834983,0.5418057624027124,0.523585457,0.9671848495143915,0.9497113425045716
0.3,0.5,0.7,120,0.9093027523897159,0.873407052,0.5437227267122074,0.532723973,0.9681486323273516,0.9574179435285926
0.3,0.5,0.7,240,0.9093027523897159,0.873407052,0.5437227267122074,0.532723973,0.9681486323273516,0.9574179435285926
0.3,0.5,0.7,480,0.9093027523897159,0.873407052,0.5437227267122074,0.532723973,0.9681486323273516,0.9574179435285926
0.3,0.5,0.9,6,0.722071683,0.6575193169371553,0.4281180253581112,0.38611395765686307,0.8972868562282494,0.9221883012500323
0.3,0.5,0.9,12,0.8037855063542183,0.6139464950703427,0.4777452125173871,0.3569805557068295,0.9253307316636865,0.8779599925938665
0.3,0.5,0.9,24,0.8538536690115888,0.6839509135544817,0.509554368,0.41430739411559964,0.9462364846950453,0.8814552440917129
0.3,0.5,0.9,48,0.8885133657907949,0.7893404962515481,0.5316678041620613,0.484601159,0.9602347433375085,0.9211458342939067
0.3,0.5,0.9,72,0.8984794877626908,0.8313539253637604,0.5376716419374123,0.509039922,0.9635478098535453,0.939366367
0.3,0.5,0.9,96,0.9055664227346212,0.8566920687657469,0.5417857806314863,0.5236244484192648,0.9671948093417817,0.949715501
0.3,0.5,0.9,120,0.9092409247198536,0.8734245651110301,0.5436981515521527,0.5327516409760925,0.96815814,0.9574209420242819
0.3,0.5,0.9,240,0.9092409247198536,0.8734245651110301,0.5436981515521527,0.5327516409760925,0.96815814,0.9574209420242819
0.3,0.5,0.9,480,0.9092409247198536,0.8734245651110301,0.5436981515521527,0.5327516409760925,0.96815814,0.9574209420242819
0.3,0.7,0.1,6,0.7216697928793091,0.656972155,0.42784270530551555,0.3857589478066922,0.8971412860430483,0.921914941
0.3,0.7,0.1,12,0.8034870673779297,0.6133182183752093,0.47754419204354226,0.3565719935307984,0.9252031976560744,0.8777054368844384
0.3,0.7,0.1,24,0.8536674456798496,0.6832991529328996,0.5094177190217851,0.41388460256615023,0.9461373987269384,0.8813229637215775
0.3,0.7,0.1,48,0.8884457748842076,0.788842336,0.5315990703221665,0.4842707986513028,0.9601591782325729,0.9210881546883847
0.3,0.7,0.1,72,0.8984631014151481,0.8309694402825227,0.5376306695792467,0.508769011,0.9634830333059643,0.9393312887510366
0.3,0.7,0.1,96,0.9055921652545416,0.8563972506543338,0.5417671888842457,0.5234005313232701,0.9671370091937195,0.9496905338485564
0.3,0.7,0.1,120,0.9092941608755443,0.8731994287578141,0.5436933867757519,0.5325628978588688,0.9681055685048381,0.9574019264385533
0.3,0.7,0.1,240,0.9092941608755443,0.8731994287578141,0.5436933867757519,0.5325628978588688,0.9681055685048381,0.9574019264385533
0.3,0.7,0.1,480,0.9092941608755443,0.8731994287578141,0.5436933867757519,0.5325628978588688,0.9681055685048381,0.9574019264385533
0.3,0.7,0.3,6,0.7217420940196471,0.6570621508897995,0.4278903743207622,0.38581486433672696,0.8971766954142546,0.9219778038390751
0.3,0.7,0.3,12,0.8035511579078813,0.6134180290154666,0.4775843669746598,0.3566340793914471,0.9252336045118592,0.877766823
0.3,0.7,0.3,24,0.8537209009140552,0.68340825,0.5094518526709987,0.4139530303862802,0.9461614770993585,0.8813580114651627
0.3,0.7,0.3,48,0.8884873271645066,0.788938893,0.531626454,0.4843318961103562,0.9601774102917895,0.9211044731347746
0.3,0.7,0.3,72,0.8984994021463413,0.8310544617593429,0.5376552546738698,0.5088242867916675,0.9634987791752878,0.9393405253231852
0.3,0.7,0.3,96,0.9056241488728642,0.8564726509861886,0.5417895243224011,0.5234508919956952,0.9671513386881947,0.9496972390273593
0.3,0.7,0.3,120,0.9093232868053709,0.873267034,0.5437143243184415,0.5326094160310115,0.9681183761497425,0.9574073207172307
0.3,0.7,0.3,240,0.9093232868053709,0.873267034,0.5437143243184415,0.5326094160310115,0.9681183761497425,0.9574073207172307
0.3,0.7,0.3,480,0.9093232868053709,0.873267034,0.5437143243184415,0.5326094160310115,0.9681183761497425,0.9574073207172307
0.3,0.7,0.5,6,0.7218131482367265,0.6571539690204371,0.427937966,0.3858729948128311,0.8972058365733662,0.9220317616936662
0.3,0.7,0.5,12,0.8036099823849715,0.6135214048036395,0.4776222449850828,0.35669965981850815,0.9252597019718289,0.8778173304974496
0.3,0.7,0.5,24,0.8537654465831714,0.6835187345009603,0.5094815749943575,0.41402333563747074,0.9461821200093807,0.8813854951643457
0.3,0.7,0.5,48,0.8885163886407821,0.7890310127461035,0.5316473501274818,0.4843912770869474,0.9601935479243691,0.921116271
0.3,0.7,0.5,72,0.8985217120155992,0.8311316696198446,0.5376725184212263,0.5088759933641428,0.9635124155501564,0.9393474113157985
0.3,0.7,0.5,96,0.9056409051786298,0.8565377902449747,0.5418038633563546,0.5234963476349747,0.967163468,0.949702392
0.3,0.7,0.5,120,0.9093363948231864,0.8733226086958332,0.5437268514313718,0.5326500972510219,0.9681288934863814,0.9574109369934389
0.3,0.7,0.5,240,0.9093363948231864,0.8733226086958332,0.5437268514313718,0.5326500972510219,0.9681288934863814,0.9574109369934389
0.3,0.7,0.5,480,0.9093363948231864,0.8733226086958332,0.5437268514313718,0.5326500972510219,0.9681288934863814,0.9574109369934389
